,Unnamed: 0,page,product_link,img_link,product_name,star,review_count,ingredient,brand_name,type
14,14,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123729&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=15,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012372902ko.jpg?l=ko,아베다 체리 아몬드 소프트닝 컨디셔너 200ml,4.6,62,"정제수,세테아릴알코올,프로판다이올,베헨트라이모늄메토설페이트,스위트아몬드오일(1%),세룰라타벚나무꽃추출물(0.005%),시어버터,코코넛야자오일,락틱애씨드,스테아라미도프로필다이메틸아민,부틸렌글라이콜,카프릴릴글라이콜,향료,리날룰,제라니올,아밀신남알,시트로넬올,리모넨,페녹시에탄올,포타슘솔베이트 [ILN44968]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,민감성
15,15,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123740&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=16,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012374004ko.jpg?l=ko,아베다 샴퓨어 너쳐링 컨디셔너 250ml,4.7,43,"정제수,세테아릴알코올,프로판다이올,베헨트라이모늄메토설페이트,아비시니안케일씨오일,코코넛야자오일,시어버터,락틱애씨드,카프릴릴글라이콜,스테아라미도프로필다이메틸아민,향료,리날룰,제라니올,시트로넬올,벤질벤조에이트,리모넨,페녹시에탄올,포타슘솔베이트 [ILN44970]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,민감성
16,16,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123742&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=17,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012374202ko.jpg?l=ko,아베다 로즈메리 민트 웨이트리스 컨디셔너 250ml,4.7,63,"정제수,세틸알코올,글리세릴스테아레이트,로즈마리잎수(0.000973%),스테아랄코늄클로라이드,폴리쿼터늄-11,비니거,밀아미노산,토코페롤,오리자놀,판테놀,호호바씨오일,페퍼민트오일(0.129274%),돌콩오일,왕귤나무씨추출물,카프릴릴글라이콜,올레알코늄클로라이드,향료,포타슘솔베이트,페녹시에탄올 [ILN45090]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,"민감성,탈모"
17,17,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000127764&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=18,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0012/A00000012776404ko.jpg?l=ko,아베다 체리 아몬드 소프트닝 리브-인 컨디셔너 200ml,4.5,28,"정제수,세테아릴알코올,하이드록시프로필스타치포스페이트,글리세린,스위트아몬드오일(0.1%),세룰라타벚나무꽃추출물(0.005%),드럼스틱씨오일,베헨트라이모늄메토설페이트,헵틸운데실레네이트,다이스테아릴다이모늄클로라이드,에틸마카다미에이트,다이헵틸석시네이트,옥틸도데실시트레이트크로스폴리머,토코페롤,돌콩오일,카프릴로일글리세린/세바식애씨드코폴리머,부틸렌글라이콜,향료,리날룰,리모넨,제라니올,시트로넬올,아밀신남알,쿠마린,벤질벤조에이트,시트랄,시트릭애씨드,세트리모늄클로라이드,포타슘솔베이트,페녹시에탄올 [ILN46619]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,건성
18,18,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000132916&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=19,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013291613ko.jpg?l=ko,아베다 뉴트리플레니쉬 컨디셔너 라이트 모이스처 250ml,4.7,17,"정제수,세테아릴알코올,스테아라미도프로필다이메틸아민,베헨트라이모늄메토설페이트,코코넛야자오일,디세틸디모늄클로라이드,트라이카프릴릴시트레이트,헵틸운데실레네이트,프로판다이올,석류씨오일,망고씨버터,아이리쉬모스추출물,하이드롤라이즈드바오밥나무추출물,귀리겨추출물,오렌지껍질추출물,코코넛야자열매즙,시어버터,해바라기씨오일,토코페롤,스쿠알란,글리세린,칸데릴라왁스,폴리글리세릴-10펜타올리에이트,락틱애씨드,레시틴,향료,파네솔,리날룰,벤질살리실레이트,시트로넬올,시트랄,하이드록시시트로넬알,리모넨,벤질벤조에이트,신남알,벤질신나메이트,아밀신남알,제라니올,신나밀알코올,아이소프로필알코올,포타슘솔베이트,카프릴릴글라이콜,세트리모늄클로라이드,페녹시에탄올 [ILN46934]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,"건성,민감성,지루성"
19,19,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000132922&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=20,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013292212ko.jpg?l=ko,아베다 뉴트리플레니쉬 컨디셔너 딥 모이스처 250ml,4.5,17,"정제수,세테아릴알코올,스테아라미도프로필다이메틸아민,베헨트라이모늄메토설페이트,트라이카프릴릴시트레이트,헵틸운데실레네이트,코코넛야자오일,디세틸디모늄클로라이드,프로판다이올,망고씨버터,석류씨오일,시어버터,하이드롤라이즈드바오밥나무추출물,귀리겨추출물,오렌지껍질추출물,코코넛야자열매즙,아이리쉬모스추출물,옥틸도데실시트레이트크로스폴리머,베헤닐/옥틸도데실프로판다이올시트레이트크로스폴리머,해바라기씨오일,토코페롤,스쿠알란,글리세린,칸데릴라왁스,폴리글리세릴-10펜타올리에이트,락틱애씨드,레시틴,향료,파네솔,리날룰,벤질살리실레이트,시트로넬올,시트랄,하이드록시시트로넬알,리모넨,벤질벤조에이트,신남알,벤질신나메이트,아밀신남알,제라니올,신나밀알코올,아이소프로필알코올,포타슘솔베이트,카프릴릴글라이콜,세트리모늄클로라이드,페녹시에탄올 [ILN47063]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,"건성,민감성,지루성"
20,20,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000132925&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=21,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013292515ko.jpg?l=ko,아베다 뉴트리플레니쉬 리브-인 컨디셔너 200ml,4.8,40,"정제수,프로판다이올,세테아릴알코올,하이드롤라이즈드바오밥나무추출물,갈란가뿌리추출물,석류씨오일,아이리쉬모스추출물,하이드롤라이즈드호호바에스터,해바라기씨오일,토코페롤,스클레로튬검,글리세린,베헨트라이모늄메토설페이트,락틱애씨드,폴리글리세릴-10라우레이트,하이드록시프로필스타치포스페이트,피이지-40하이드로제네이티드캐스터오일,향료,신남알,파네솔,벤질벤조에이트,아밀신남알,시트로넬올,시트랄,하이드록시시트로넬알,제라니올,리모넨,리날룰,포타슘솔베이트,카프릴릴글라이콜,세트리모늄클로라이드,페녹시에탄올 [ILN47162]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",아베다,"건성,민감성"
21,21,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147036&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=22,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014703601ko.jpg?l=ko,[손상모 단백질 케어]모로칸오일 모이스처 리페어 컨디셔너 250ml,4.6,150,"정제수, 세테아릴알코올, 베헨트라이모늄클로라이드, 스테아라미도프로필다이메틸아민, 피피지-3벤질에터미리스테이트, 글리세린, 아모다이메티콘, 아이소프로필알코올, 아르간커넬오일, 호호바씨오일, 아보카도오일, 로즈마리잎추출물, 라벤더꽃추출물, 마트리카리아꽃추출물, 하이드롤라이즈드식물성단백질피지-프로필실란트라이올, 하이드롤라이즈드케라틴, 케라틴아미노산, 실크아미노산, 시트릭애씨드, 에틸헥실글리세린, 향료, 판테놀, 라우레스-9, C11-15파레스-7, 트라이데세스-12, 피피지-1트라이데세스-6, 소듐피씨에이, 폴리쿼터늄-37, 프로필렌글라이콜, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 다이소듐이디티에이, 구아하이드록시프로필트라이모늄클로라이드, 신나미도프로필트라이모늄클로라이드, 세트리모늄클로라이드, 소듐벤조에이트, 페녹시에탄올, 황색4호, 적색227호, 부틸페닐메틸프로피오날, 리날룰, 알파-아이소메틸아이오논",모로칸오일,"건성,민감성,탈모"
22,22,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150987&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=23,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015098701ko.jpg?l=ko,모로칸오일 올 인 원 리브인 컨디셔너 50ml (노워시 컨디셔너),4.8,170,"정제수, 세테아릴알코올, 프로판다이올, 세틸알코올, 아르간커넬오일, 해바라기씨오일, 보리씨추출물, 향료, 하이드롤라이즈드쌀단백질, 하이드롤라이즈드퀴노아, 밀아미노산, 소이아미노산, 시트릭애씨드, 글루코오스, 글리세린, 다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 베헨트라이모늄메토설페이트, 스테아라민옥사이드, 올레알코늄클로라이드, 베헨트라이모늄클로라이드, 아모다이메티콘, 아이소프로필알코올, 카프릴릭/카프릭글리세라이드폴리글리세릴-10에스터, 자일리틸글루코사이드, 구아하이드록시프로필트라이모늄클로라이드, 안하이드로자일리톨, 글리세릴스테아레이트에스이, 신나미도프로필트라이모늄클로라이드, 자일리톨, 트라이데세스-12, 폴리쿼터늄-7, 폴리쿼터늄-11, C12-13파레스-9, 세트리모늄클로라이드, 알지닌에이치씨엘, 세린, 트레오닌, 알진, 키토산, 포타슘솔베이트, 소듐벤조에이트, 벤질알코올, 페녹시에탄올",모로칸오일,"건성,탈모"
23,23,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151670&dispCatNo=1000001000400080002&trackingCd=Cat1000001000400080002_Small&t_page=카테고리관&t_click=린스/컨디셔너_소_린스/컨디셔너__상품상세&t_number=24,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015167022ko.jpg?l=ko,아베다 보태니컬 리페어 스트렝쓰닝 컨디셔너 200ml,4.7,28,"정제수,세테아릴알코올,프로판다이올,베헤닐/옥틸도데실프로판다이올시트레이트크로스폴리머,베헨트라이모늄클로라이드,아보카도오일,잉카피넛씨오일,유차나무씨오일,해바라기씨오일,토코페롤,락틱애씨드,스테아라미도프로필다이메틸아민,헵틸운데실레네이트,하이드록시프로필암모늄글루코네이트,하이드록시프로필글루콘아마이드,비스-에틸(아이소스테아릴이미다졸린)아이소스테아라마이드,벤질알코올,향료,리날룰,하이드록시시트로넬알,리모넨,타타릭애씨드,소듐벤조에이트,포타슘솔베이트,페녹시에탄올",아베다,민감성
