,Unnamed: 0,page,product_link,img_link,product_name,star,review_count,ingredient,brand_name,type
32,32,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198836&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0019/A00000019883615ko.jpg?l=ko,[단독기획]커리쉴 실키 오일 세럼 70ml 기획(+샴푸 50ml+마스크 30ml+파우치),4.9,3797,"[실키오일세럼] 사이클로펜타실록세인, 사이클로헥사실록세인, 다이실록세인, 다이메티콘올, 다이메티콘, 아이소프로필미리스테이트, 아르간커넬오일, 마카다미아씨오일, 호호바씨오일, 바바수씨오일, 이테야자열매오일, 편백오일, 동백나무씨오일, 올리브오일, 브라질넛씨오일, 코코넛야자오일, 티아꽃추출물, 토코페롤, 향료, 리모넨, 리날룰

[샴푸]코카미도프로필베타인,디소듐라우레스설포석시네이트,글리세린,정제수,라우라민옥사이드,티이에이-코코일글루타메이트,라우라마이드디이에이,우레아,베타인,부틸렌글라이콜,피이지-120메칠글루코오스디올리에이트,하이드롤라이즈드실크,폴리쿼터늄-10,트레할로스,피이지-7글리세릴코코에이트,하이드롤라이즈드콜라겐,폴리쿼터늄-92,시트릭애씨드,하이드롤라이즈드콩단백질,하이드롤라이즈드옥수수단백질,하이드롤라이즈드밀단백질,판테놀,하이드록시프로필키토산,소듐하이알루로네이트,병풀추출물,다이포타슘글리시리제이트,녹차추출물,창포뿌리추출물,하수오뿌리추출물,바다포도추출물,아르니카 몬타나꽃추출물,바실러스/소이빈발효추출물,알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘,페녹시에탄올,향료,부틸페닐메틸프로피오날,쿠마린,리날룰,리모넨

[헤어큐어 마스크]글리세린, 스테아라미도프로필다이메틸아민, 베헨아미도프로필다이메틸아민, 미리스틸알코올, 아미노프로필다이메티콘, 아모다이메티콘, C12-14Sec-파레스-7, 디프로필렌글라이콜, 하이드롤라이즈드케라틴, 하이드롤라이즈드실크, 하이드롤라이즈드콩단백질, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드밀단백질 , 트레할로스, 제인, 아르간커넬오일, 호호바씨오일 , 바오밥나무씨오일, 바바수씨오일, 메도우폼씨오일 , 시어버터, 판테놀, 세라마이드엔피, 케라틴아미노산, 하이드롤라이즈드피브로인 , 하이드롤라이즈드실크에틸에스터, 마룰라씨오일, 에탄올, 베르가모트오일",커리쉴,"건성,민감성,탈모"
33,33,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189121&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018912110ko.jpg?l=ko,셀러버 아르간 오일 헤어 퍼퓸 에센스 100ml 5종 택1,4.9,1698,"""<1926.마릴린>
사이클로펜타실록세인, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 에칠헥실메톡시신나메이트, 아르간커넬오일, 해바라기씨오일, 올리브오일, 로즈힙열매오일, 메도우폼씨오일, 마카다미아씨오일, 코코넛야자오일, 스위트아몬드오일, 쌀추출물, 검정콩추출물, 검은깨추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 벤질살리실레이트, 부틸페닐메틸프로피오날, 리날룰, 시트로넬올, 리모넨, 정제수

<1994.마틸다>
사이클로펜타실록세인, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 에칠헥실메톡시신나메이트, 아르간커넬오일, 해바라기씨오일, 올리브오일, 로즈힙열매오일, 메도우폼씨오일, 마카다미아씨오일, 코코넛야자오일, 스위트아몬드오일, 쌀추출물, 검정콩추출물, 검은깨추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 리날룰, 알파-아이소메틸아이오논, 정제수

<1864.비너스>
사이클로펜타실록세인, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 에칠헥실메톡시신나메이트, 아르간커넬오일, 해바라기씨오일, 올리브오일, 로즈힙열매오일, 메도우폼씨오일, 마카다미아씨오일, 코코넛야자오일, 스위트아몬드오일, 쌀추출물, 검정콩추출물, 검은깨추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 벤질알코올, 유제놀, 제라니올, 부틸페닐메틸프로피오날, 리날룰, 시트로넬올, 헥실신남알, 알파-아이소메틸아이오논, 정제수

<1984.스칼렛>
사이클로펜타실록세인, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 에칠헥실메톡시신나메이트, 아르간커넬오일, 해바라기씨오일, 올리브오일, 로즈힙열매오일, 메도우폼씨오일, 마카다미아씨오일, 코코넛야자오일, 스위트아몬드오일, 쌀추출물, 검정콩추출물, 검은깨추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 리날룰, 리모넨, 헥실신남알, 부틸페닐메틸프로피오날, 제라니올, 정제수

<1959.오로라>
사이클로펜타실록세인, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 에칠헥실메톡시신나메이트, 아르간커넬오일, 해바라기씨오일, 올리브오일, 로즈힙열매오일, 메도우폼씨오일, 마카다미아씨오일, 코코넛야자오일, 스위트아몬드오일, 쌀추출물, 검정콩추출물, 검은깨추출물, 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 부틸페닐메틸프로피오날, 리모넨, 정제수""",셀러버,건성
34,34,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183433&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018343302ko.jpg?l=ko,바이브랩 리바이브 테라피 헤어 브로우 래쉬 세럼 (헤어라인 겸용),4.7,790,"정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 트로메타민, 카보머, 프로판다이올, 다이소듐이디티에이, 피이지-40하이드로제네이티드캐스터오일, 사과세포배양추출물, 피피지-26-부테스-26, 지황뿌리추출물, 판테놀, 카프릴릴글라이콜, 구기자추출물, 비치스트로베리추출물, 불가리스매자뿌리추출물, 검은뽕나무열매추출물, 산수유열매추출물, 질경이택사덩이줄기추출물, 에틸헥실글리세린, 모란뿌리추출물, 참마뿌리추출물, 중국토복령추출물, 미리스토일펜타펩타이드-4, 알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘, 하이드록시아세토페논, 동백나무꽃추출물, 칼메그추출물, 카퍼트라이펩타이드-1, 요엽후박나무껍질추출물, 바이오틴, 펜틸렌글라이콜, 레스페데자 카피타타잎/줄기추출물, 스페인감초뿌리추출물, 마데카소사이드, 하이드록시프로필사이클로덱스트린, 병풀추출물, 데실글루코사이드, 감추출물, 동백나무잎추출물, 캐롭열매추출물, 녹차추출물, 황금추출물, 쓴풀추출물, 하수오뿌리추출물, 한련초추출물, 호장근뿌리추출물, 참당귀뿌리추출물, 울금뿌리추출물, 측백나무잎추출물, 생강추출물, 당개나리열매추출물, 오미자추출물, 은행나무잎추출물, 인삼추출물, 잇꽃꽃추출물, 감초뿌리추출물, 검정콩추출물, 산구절초추출물, 무화과추출물, 쑥잎추출물, 약모밀추출물, 영지버섯추출물, 고삼뿌리추출물, 석창포추출물, 마트리카리아꽃추출물, 로즈마리잎추출물, 아스퍼질러스발효물",바이브랩,"건성,민감성,탈모"
35,35,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151671&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015167128ko.jpg?l=ko,아베다 보태니컬 리페어 스트렝쓰닝 리브-인 트리트먼트 100ml,4.8,56,"정제수,세테아릴알코올,하이드록시프로필스타치포스페이트,아보카도오일,잉카피넛씨오일,유차나무씨오일,해바라기씨오일,갈란가뿌리추출물,옥틸도데실시트레이트크로스폴리머,하이드록시프로필암모늄글루코네이트,하이드록시프로필글루콘아마이드,비스-에틸(아이소스테아릴이미다졸린)아이소스테아라마이드,토코페롤,글리세린,헵틸운데실레네이트,에틸마카다미에이트,다이스테아릴다이모늄클로라이드,베헨트라이모늄메토설페이트,다이헵틸석시네이트,카프릴로일글리세린/세바식애씨드코폴리머,세트리모늄클로라이드,향료,파네솔,유제놀,리날룰,벤질살리실레이트,시트로넬올,벤질알코올,시트랄,하이드록시시트로넬알,벤질벤조에이트,아밀신남알,제라니올,리모넨,시트릭애씨드,타타릭애씨드,포타슘솔베이트,소듐벤조에이트,페녹시에탄올",아베다,건성
36,36,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176043&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0017/A00000017604301ko.jpg?l=ko,아로마티카 리츄얼 헤어 오일 자스민&베티버 50ml,4.6,232,"아이소프로필미리스테이트, 에틸헥실팔미테이트, C13-15알케인, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 코코넛야자오일, 코코-카프릴레이트/카프레이트, 로즈힙열매오일, 베티버뿌리오일(880ppm), 웨스트오스트레일리아산달우드목부오일, 통카콩씨추출물, 아라비안자스민꽃오일(200ppm), 바닐라콩추출물, 드럼스틱씨오일, 스위트아몬드오일, 아르간커넬오일, 바바수씨오일, 호호바씨오일, 프라칵시씨오일, 식물성오일, 한련초추출물, 한련초잎추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 참산호말추출물, 토코페롤, *쿠마린, *파네솔, *리날룰, *벤질알코올
*에센셜오일에서 자연적으로 발견되는 성분",아로마티카,
37,37,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000114415&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0011/A00000011441503ko.jpg?l=ko,실크테라피 실크노워시 트리트먼트 200ml (뿌리는 미스트),4.6,5712,"정제수, 디세틸디모늄클로라이드, 서양장미꽃수, 페녹시에탄올, 카프릴릴글라이콜, 헥실렌글라이콜, 포타슘소르베이트, 폴리소르베이트20, 라우릴피롤리돈, 하이드롤라이즈드밀단백질피지-프로필실란트리올, 컴프리잎추출물, 캐모마일꽃추출물, 페퍼민트잎추출물, 라벤더추출물, 클라리추출물, 향료, 벤질벤조에이트, 헥실신남알, 리날룰, 알파-이소메칠이오논, 시트로넬올, 코코디모늄하이드록시프로필실크아미노애씨드, 시트릭애씨드",실크테라피,
38,38,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203311&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020331104ko.jpg?l=ko,[탈모집중케어] 닥터그루트 아쿠아 헤어라인 스팟 롤온 세럼 15ml,4.8,411,"정제수, 변성알코올, 나이아신아마이드, 다이프로필렌글라이콜, 다이에톡시에틸석시네이트, 덱스판테놀(판테놀), 피이지-40하이드로제네이티드캐스터오일, 아데노신, 에스신, 멘톨, 글루코노락톤, 클림바졸, 부틸렌글라이콜, 글리세린, 하이드록시에틸셀룰로오스, 소듐시트레이트, 시트릭애씨드, 피록톤올아민, 베타인, 살리실릭애씨드, 트레할로오스, 로즈마리잎추출물, 바이오틴, 페룰릭애씨드, 소듐하이알루로네이트, 락토코쿠스발효용해물, 이눌린, 토코페롤, 돌콩오일, 다이소듐포스페이트, 소듐포스페이트, 피이지-크로스폴리머, 카페인, 세라마이드엔피, 펜틸렌글라이콜, 황금추출물, 카프릴릭/카프릭트라이글리세라이드, 효모추출물, 1,2-헥산다이올, 글라이신, 약모밀추출물, 소듐벤조에이트, 소듐아스코베이트, 세린, 글루타믹애씨드, 병풀잎추출물, 맥주효모추출물, 유칼립투스잎추출물, 아스파틱애씨드, 류신, 카프릴릴글라이콜, 페녹시에탄올, 레티놀, 알라닌, 라이신, 베타-글루칸, 알지닌, 소듐클로라이드, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 편백잎추출물, 에틸헥실글리세린, 비피다발효용해물, 락토바실러스발효용해물, 향료, 리모넨, 리날룰, 시트로넬올, 제라니올, 하이드록시시트로넬알, 시트랄, 헥실신남알, 쿠마린",닥터그루트,"지성,건성,민감성,탈모"
39,39,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206810&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=16,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020681001ko.jpg?l=ko,올라플렉스 No.7 본딩 오일 30ml(2404),4.8,13,"다이메티콘, 아이소헥사데칸, C13-14아이소알케인, 코코-카프릴레이트, 페닐트라이메티콘,
비스-아미노프로필다이글라이콜다이말리에이트, 프로판다이올, 옥수수오일, 베타-카로틴,
해바라기씨오일, 석류씨오일, 정제수, 노니열매추출물, 토코페롤, 슈도지마 에피콜라/녹차씨오일발효추출여과물,
향료, 시트랄, 리날룰, 리모넨, 시트로넬올, 헥실신남알",올라플렉스,
40,40,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176589&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=17,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0017/A00000017658905ko.jpg?l=ko,엘라스틴 아미노펩타이드 헤어 세럼 페어프리지아 150ml(극손상),4.7,226,"사이클로펜타실록세인, 다이메티콘, 다이메티콘올, 하이드로제네이티드폴리아이소부텐, 아르간커넬오일, 글리세린, 알지닌(100.38ppb), 히스티딘(100.15ppb), 글라이신(2.45ppb), 세린(1.36ppb), 글루타믹애씨드(1.26ppb), 아스파틱애씨드(0.79ppb), 류신(0.69ppb), 알라닌(0.44ppb), 라이신(0.42ppb), 타이로신(0.34ppb), 페닐알라닌(0.32ppb), 트레오닌(0.3ppb), 프롤린(0.3ppb), 발린(0.3ppb), 아이소류신(0.27ppb), 시스테인(0.12ppb), 메티오닌(0.11ppb), 알지닌/라이신폴리펩타이드(40ppb), 하이드롤라이즈드콜라겐(1ppb), 세라마이드엔피, 변성알코올, 소르빅애씨드, 1,2-헥산다이올, 페녹시에탄올, 정제수, 향료(화이트로즈&피오니향 0.45%), 시트로넬올, 제라니올, 부틸페닐메틸프로피오날, 리날룰, 벤질알코올, 헥실신남알, 리모넨",엘라스틴,건성
41,41,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182985&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=18,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018298517ko.jpg?l=ko,[이가은PICK] 트리셀 리커버리 오일 에센스 100ml,4.8,588,"사이클로펜타실록세인, C12-15알킬벤조에이트, 다이메티콘, 다이메티콘올, 다이실록세인, 향료, 호호바씨오일, 리날룰, 토코페롤, 시트로넬올, 해바라기씨오일, 쿠마린, 동백나무씨오일, 마카다미아씨오일, 아르간커넬오일, 올리브오일, 아보카도오일, 보리지씨오일, 옥수수오일, 베타-카로틴, 정제수, 하이드롤라이즈드실크, 하이드롤라이즈드케라틴, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 카프릴릴글라이콜, 팔미토일트라이펩타이드-5, 카퍼트라이펩타이드-1, 아세틸헥사펩타이드-8",트리셀,건성
42,42,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187714&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018771410ko.jpg?l=ko,[웨트헤어/젖은머리] 아큼두 폴리쉬 오일 150ml 3종 중 택 1,4.8,219,"[폴리쉬오일]
동백나무씨오일, 카놀라오일, 아르간커넬오일, 아보카도오일, 피마자씨오일, 포도씨오일, 해바라기씨오일, 마카다미아씨오일, 올리브오일, 로즈마리잎오일, 라벤더오일, 달맞이꽃오일, 살구씨오일, 레몬향티트리오일, 바오밥나무씨오일, 바바수씨오일, 드럼스틱씨오일, 아사이팜열매오일, 유칼립투스잎오일, 호호바씨오일, 오렌지꽃오일, 오렌지오일, 필리핀오렌지껍질오일, 세드랏껍질오일

[폴리쉬오일 라이트]
카놀라오일,동백나무씨오일,라벤더오일,레몬그라스잎오일,아르간커넬오일,마카다미아씨오일,아보카도오일,호호바씨오일,코코넛야자오일,코코넛야자오일,오렌지껍질오일,탄제린껍질오일,리씨열매오일,육두구커넬오일,리날룰,시트랄,리모넨,제라니올",아큼두,
43,43,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000200514&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/B00000020051401ko.jpg?l=ko,아닐로 로지나잇 퍼퓸 헤어 미스트 100ml,4.6,35,"아이소도데케인,향료,C12-15알킬벤조에이트,다이카프릴릴에터,다이카프릴릴카보네이트,토코페릴아세테이트,한련초추출물,인도멀구슬나무잎추출물,아르간커넬오일,귀리커넬오일,동백나무씨오일,스위트아몬드오일,로즈힙열매오일,호호바씨오일,드럼스틱씨오일,정제수,글리세린,부틸렌글라이콜,시어버터,1,2-헥산다이올,세라마이드엔피,피토스핑고신,다마스크장미꽃추출물,하이드롤라이즈드콩단백질,하이드롤라이즈드밀단백질,아세틸헥사펩타이드-8,헥사펩타이드-9,노나펩타이드-1,팔미토일펜타펩타이드-4,팔미토일트라이펩타이드-1,팔미토일테트라펩타이드-7,리날룰,하이드록시시트로넬알,리모넨,알파-아이소메틸아이오논,시트로넬올,제라니올,쿠마린,시트랄",아닐로,건성
44,44,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207873&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020787323ko.jpg?l=ko,[NEW] 핑크고스트 헤어시럽 2종 택1,4.9,191,"**해바라기씨오일, 카프릴릭/카프릭트라이글리세라이드, 운데케인, 트라이데케인, 녹차씨오일, **퀸즈랜드넛오일, **아르간커넬오일, 동백나무씨오일, 토코페롤, 동백나무씨추출물, 동백나무꽃추출물, 로즈힙열매오일, **올리브오일, 아라비안자스민꽃추출물, 다마스크장미꽃오일, 벤질알코올, 리날룰, 시트로넬올, 제라니올, 유제놀, 파네솔, 벤질벤조에이트 천연 유래 성분 함량 : 100%, **유기농 유래 성분 햠량 : 42.01%",핑크고스트,
45,45,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157803&dispCatNo=1000001000400130002&trackingCd=Cat1000001000400130002_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC_%EC%86%8C_%ED%97%A4%EC%96%B4%EC%98%A4%EC%9D%BC/%ED%97%A4%EC%96%B4%EC%84%B8%EB%9F%BC__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=22,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015780335ko.jpg?l=ko,클로란 피오니 두피 SOS 세럼 100ml (민감두피&두피진정),4.6,427,"정제수, 펜틸렌글라이콜, 글리세린, 올레스-10, 베타인, 프로필렌글라이콜, 작약뿌리추출물(0.07%), 카프릴릴글라이콜, 향료, 토코페롤",클로란,건성
